DocumentRatingSource,FlownYear,FlownMonth,AgentCode,AgentName,POS,POSCountryName,OriginCode,DestinationCode,CargoType,ProductCode,SpecialHandlingCodeList,CommodityCode,ChargeableWeight,Pieces,Revenue
AAAA,2017,OCTOBER  ,VQDERJS,VQDER0BHR4OUC3WQUK3HUBMSDRSSS4FPRKMSBKLSW,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,ZZZ,MGK,ENS3CNF7ZXD,B2391,3648,4,1532.16
YYYY,2017,OCTOBER  ,DLSIGJS,DLSIG0TGIDSJMG4DOC3TRSVAFGJMG4OUCSYBQZLZHU,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,ZZZ,MGK,ZXD3CNF,B2303,1821,5,886.22
AAAA,2017,NOVEMBER ,VDGNSFI,VDGNSLEDR4DOC3QR1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,ENS,0857,1947,3,876.15
AACC,2017,SEPTEMBER,PVKUUXH,PVKTWOJMEG0JMTSUOZTWROZLGNZOAZOFS,BKT,RPSSQJQEVIFUNUSXQN,BKT,ZZZ,ZZZ,MGK,BJL3CNG,1530,3492,64,2118.48
YYYY,2017,OCTOBER  ,WPFEHXH,WPFEHKFQ3OV1NNSVLXPOOMDT,BKT,RPSSQJQEVIFUNUSXQN,BKT,ZZZ,ZZZ,MGK,BJL,B2391,5424,106,2639.68
YYYY,2017,OCTOBER  ,WPFEHXH,WPFEHKFQ3OV1NNSVLXPOOMDT,BKT,RPSSQJQEVIFUNUSXQN,BKT,ZZZ,ZZZ,MGK,BJL3CNG,B2391,1362,25,626.52
YYYY,2017,OCTOBER  ,WPFEHXH,WPFEHKFQ3OV1NNSVLXPOOMDT,BKT,RPSSQJQEVIFUNUSXQN,BKT,ZZZ,ZZZ,MGK,BJL,B2391,4086,80,1988.52
YYYY,2017,OCTOBER  ,WPFEHXH,WPFEHKFQ3OV1NNSVLXPOOMDT,BKT,RPSSQJQEVIFUNUSXQN,BKT,ZZZ,ZZZ,MGK,BJL,B2391,5109,94,2486.38
YYYY,2017,NOVEMBER ,WPFEHXH,WPFEHKFQ3OV1NNSVLXPOOMDT,BKT,RPSSQJQEVIFUNUSXQN,BKT,ZZZ,ZZZ,MGK,BJL3CNG,1530,2238,41,1029.48
YYYY,2017,NOVEMBER ,WPFEHXH,WPFEHKFQ3OV1NNSVLXPOOMDT,BKT,RPSSQJQEVIFUNUSXQN,BKT,ZZZ,ZZZ,MGK,MNK3RJH,1530,4992,91,2429.44
YYYY,2017,NOVEMBER ,WPFEHXH,WPFEHKFQ3OV1NNSVLXPOOMDT,BKT,RPSSQJQEVIFUNUSXQN,BKT,ZZZ,ZZZ,MGK,BJL3CNG,1530,10890,183,5299.8
YYYY,2017,NOVEMBER ,WPFEHXH,WPFEHKFQ3OV1NNSVLXPOOMDT,BKT,RPSSQJQEVIFUNUSXQN,BKT,ZZZ,ZZZ,MGK,BJL3CNG,1530,5307,101,2582.74
YYYY,2017,NOVEMBER ,GFHJZHD,OPFINWJJ3OOMHABFF2GFRVOSYBQZLZHU,RRG,BLMFQXFGXHRSCJZIQCW,RRG,ZZZ,ZZZ,MGK,PYP3CNT7ZXD,2654,705,11,636.85
YYYY,2017,NOVEMBER ,GFHJZHD,OPFINWJJ3OOMHABFF2GFRVOSYBQZLZHU,RRG,BLMFQXFGXHRSCJZIQCW,RRG,ZZZ,ZZZ,MGK,MNX3FYL7ZXD,2654,519,13,468.83
YYYY,2017,NOVEMBER ,GFHJZHD,OPFINWJJ3OOMHABFF2GFRVOSYBQZLZHU,RRG,BLMFQXFGXHRSCJZIQCW,RRG,ZZZ,ZZZ,MGK,MNX3FYL7ZXD,2654,729,12,658.53
YYYY,2017,NOVEMBER ,GFHJZHD,OPFINWJJ3OOMHABFF2GFRVOSYBQZLZHU,RRG,BLMFQXFGXHRSCJZIQCW,RRG,ZZZ,ZZZ,MGK,ZAL3CND7PYP,1243,2586,300,2077.42
YYYY,2017,NOVEMBER ,GFHJZHD,OPFINWJJ3OOMHABFF2GFRVOSYBQZLZHU,RRG,BLMFQXFGXHRSCJZIQCW,RRG,ZZZ,ZZZ,MGK,ZAL3CND7PYP,1243,3609,69,2899.23
YYYY,2017,OCTOBER  ,WSZN0SU,WSZNGFJMCC0UQABVJSOG0F2SSUWHCCV1KDOVLXPOOMDT,LYG,MXJYHPOPZJQEAYOPBCLJ,LYG,ZZZ,ZZZ,DLJ,ENS,B2345,2445,1,931.54
YYYY,2017,SEPTEMBER,XOHVSSU,XOHVSUTZL4JMNBOO1KOULTSIQV1KDOVLXPOOMDT,LYG,MXJYHPOPZJQEAYOPBCLJ,LYG,ZZZ,ZZZ,DLJ,RWCBA,B2303,783,3,324.43
AACC,2017,SEPTEMBER,UBMGWSU,UBMGSO1HNH0BDRSD1D3ADSHTWPB2SYBQZLZHU,IRK,MXJYHPOPZJQEAYOPBCLJ,IRK,ZZZ,ZZZ,DLJ,RWCBA,B2398,576,1,336
YYYY,2017,SEPTEMBER,DCQEISU,DCQEI0DZRUD1D3HUBMSWWPR3ZGBRKMSBKLSW,IRK,MXJYHPOPZJQEAYOPBCLJ,IRK,ZZZ,ZZZ,DLJ,ENS,B2303,11532,9,4036.201
YYYY,2017,OCTOBER  ,SBMAZWI,SBMAZSJMA4ZPQLR0UQABVQNRH0UGAWOBMD4VLXPOOMDT,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,ZZZ,DLJ,BJH3RLQ,B2345,6003,31,24012
YYYY,2017,OCTOBER  ,SBMAZWI,SBMAZSJMA4ZPQLR0UQABVQNRH0UGAWOBMD4VLXPOOMDT,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,ZZZ,DLJ,BJH3RLQ,B2345,14712,39,58848
AAAA,2017,NOVEMBER ,SBMAZWI,SBMAZSJMA4ZPQLR0UQABVQNRH0UGAWOBMD4VLXPOOMDT,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,ZZZ,DLJ,BLU3RJD7BUA,B2345,10875,34,39875
AAAA,2017,NOVEMBER ,SBMAZWI,SBMAZSJMA4ZPQLR0UQABVQNRH0UGAWOBMD4VLXPOOMDT,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,ZZZ,DLJ,BJH3RLQ,B2345,6996,76,25652
AAAA,2017,NOVEMBER ,SBMAZWI,SBMAZSJMA4ZPQLR0UQABVQNRH0UGAWOBMD4VLXPOOMDT,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,ZZZ,DLJ,BJH3RLQ7BUE,B2345,12471,45,45727
AAAA,2017,NOVEMBER ,SBMAZWI,SBMAZSJMA4ZPQLR0UQABVQNRH0UGAWOBMD4VLXPOOMDT,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,ZZZ,DLJ,BJH3RLQ7ENS,B2345,7212,16,26444
AAAA,2017,NOVEMBER ,SBMAZWI,SBMAZSJMA4ZPQLR0UQABVQNRH0UGAWOBMD4VLXPOOMDT,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,ZZZ,DLJ,BJH3RLQ7ENS,B2345,5829,21,21373
AAAA,2017,NOVEMBER ,SBMAZWI,SBMAZSJMA4ZPQLR0UQABVQNRH0UGAWOBMD4VLXPOOMDT,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,ZZZ,DLJ,BJH3RLQ7BUA,B2345,9372,29,34364
AAAA,2017,OCTOBER  ,ULHNHWI,U1J34LOSEFQBSICQBK3TUFHGVW1BO40MSDGNZOAZOFS,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,ZZZ,DLJ,RWCBA,B2345,1362,28,6356
AACC,2017,OCTOBER  ,ULHNHWI,U1J34LOSEFQBSICQBK3TUFHGVW1BO40MSDGNZOAZOFS,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,ZZZ,DLJ,RWCBA,B2345,867,20,7514
AACC,2017,SEPTEMBER,GTUAWSM,GTU3OLS2ABG1REO0TO34C1N3C01RKMSBKLSW,TJO,MXDFAMQEVIFUNUSXQN,TJO,ZZZ,ZZZ,DLJ,RWCBA,B2303,126,1,392.7
AACC,2017,SEPTEMBER,MFSIJFI,MFSIJLB2SOVLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,0835,2109,94,1307.6
AACC,2017,SEPTEMBER,MFSIJFI,MFSIJLB2SOVLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,B2303,391.5,1,307.55
AACC,2017,OCTOBER  ,VEUPCSU,EPKLCUF2LCJJRTWFT2PCUUTGOO1KDOVLXPOOMDT,IRK,MXJYHPOPZJQEAYOPBCLJ,IRK,ZZZ,ZZZ,DLJ,OOD,B2303,435,1,310.3
YYYY,2017,NOVEMBER ,VDGEBSU,VDGEBNFQ3HUBMSWWBQICV1RAGNZOAZOFS,LYG,MXJYHPOPZJQEAYOPBCLJ,LYG,ZZZ,ZZZ,DLJ,RWCBA,B2303,5673,233,2066.87
YYYY,2017,SEPTEMBER,HYOERSM,HYOERLUNRG0QNLGNB2SD01Y3C0P23GNZOAZOFS,TJO,MXDFAMQEVIFUNUSXQN,TJO,ZZZ,ZZZ,DLJ,ENS3VLS,B2303,3498,5,7695.6
AACC,2017,SEPTEMBER,HYOERSM,HYOERLUNRG0QNLGNB2SD01Y3C0P23GNZOAZOFS,TJO,MXDFAMQEVIFUNUSXQN,TJO,ZZZ,ZZZ,DLJ,ENS3VLS,B2303,3150,5,6930
AACC,2017,SEPTEMBER,DHSROSM,DH2TFDOR3YUAXSNWPE3URSRKWVLXPOOMDT,TJO,MXDFAMQEVIFUNUSXQN,TJO,ZZZ,ZZZ,DLJ,RWCBA,B2303,240,1,748
AACC,2017,OCTOBER  ,XQRSQCB,XQR3GFT2SYBQZLZHU,GWT,PXMYU5OJORUFPJMDKYSQRCHI,GWT,ZZZ,ZZZ,DLJ,BLU3FYL,B2303,429,1,4065.49
AAAA,2017,OCTOBER  ,GIKIBCB,GIK3WQUDRBDUHOBDM23DWZ23ZWERKMSBKLSW,GWT,PXMYU5OJORUFPJMDKYSQRCHI,GWT,ZZZ,XXX,ZXM,UYK3PXI7BLU,B2320,93,3,1054.04
AAAA,2017,OCTOBER  ,GIKIBCB,GIK3WQUDRBDUHOBDM23DWZ23ZWERKMSBKLSW,GWT,PXMYU5OJORUFPJMDKYSQRCHI,GWT,ZZZ,XXX,ZXM,UYK3PXI7ENS3RLQ,B2320,774,1,8705.93
AAAA,2017,OCTOBER  ,GIKIBCB,GIK3WQUDRBDUHOBDM23DWZ23ZWERKMSBKLSW,GWT,PXMYU5OJORUFPJMDKYSQRCHI,GWT,ZZZ,XXX,ZXM,UYK3PXI7ENS3RLQ,B2320,1968,1,22136.04
AAAA,2017,OCTOBER  ,GIKIBCB,GIK3WQUDRBDUHOBDM23DWZ23ZWERKMSBKLSW,GWT,PXMYU5OJORUFPJMDKYSQRCHI,GWT,ZZZ,XXX,ZXM,UYK3PXI7ENS3RLQ,B2320,681,1,7659.88
AAAA,2017,OCTOBER  ,GIKIBCB,GIK3WQUDRBDUHOBDM23DWZ23ZWERKMSBKLSW,GWT,PXMYU5OJORUFPJMDKYSQRCHI,GWT,ZZZ,XXX,ZXM,UYK3PXI7ENS3RLQ,B2320,900,1,10123.18
AAAA,2017,OCTOBER  ,GIKIBCB,GIK3WQUDRBDUHOBDM23DWZ23ZWERKMSBKLSW,GWT,PXMYU5OJORUFPJMDKYSQRCHI,GWT,ZZZ,XXX,ZXM,UYK3PXI7BLU,B2320,93,3,1054.04
AAAA,2017,OCTOBER  ,GIKIBCB,GIK3WQUDRBDUHOBDM23DWZ23ZWERKMSBKLSW,GWT,PXMYU5OJORUFPJMDKYSQRCHI,GWT,ZZZ,XXX,ZXM,UYK3PXI7BLU3UNO,B2320,900,1,10123.18
AAAA,2017,OCTOBER  ,PPQGOCB,PPQGOQ1ZIF0DZRURTJYDDMKEH,GWT,PXMYU5OJORUFPJMDKYSQRCHI,GWT,ZZZ,ZZZ,MGK,ZXD3CND7ENS,1231,6876,2,47500.86
AACC,2017,SEPTEMBER,XOHOBCB,GTUSYBQZLZHU,ZYL,PXMYU5OJORUFPJMDKYSQRCHI,ZYL,ZZZ,ZZZ,DLJ,RWCBA,2445,198,3,2005
AACC,2017,OCTOBER  ,FPMFFCB,FPMFFHJFHH0HQOIS12CTU1ERSLHGT4VLXPOOMDT,ZYL,PXMYU5OJORUFPJMDKYSQRCHI,ZYL,ZZZ,ZZZ,DLJ,OOD,B2308,324,1,3500.87
AAAA,2017,OCTOBER  ,GIKDOFI,GIK3IH1CABCBR3OLS2ABG1NCSDORKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,B2303,54,1,52.5
AACC,2017,OCTOBER  ,WPSA7DF,WPSAZ0GQEWJIS3WQUDRBDUHOBDMRKMSBKLSW,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,BLU3RJD,B2303,156,1,338
AAAA,2017,OCTOBER  ,GIKIBCB,GIK3WQUDRBDUHOBDM23DWZ23ZWERKMSBKLSW,GWT,PXMYU5OJORUFPJMDKYSQRCHI,GWT,ZZZ,XXX,ZXM,ENS3KYG7ZXM3RLQ,B2320,900,1,10123.18
AAAA,2017,SEPTEMBER,UPGLWCB,UPGLWJ1FRWQEQOR0MNGWVUHCGVLXPOOMDT,GWT,PXMYU5OJORUFPJMDKYSQRCHI,GWT,ZZZ,ZZZ,DLJ,BLU3RUW,5683,441,1,2524.08
AACC,2017,OCTOBER  ,VBUIBCB,VBUIBR1CEZ0CDNS0TNUHK1ZFFLDZ3DWZ2LWPJSERVLXPOOMDT,ADJ,PXMYU5OJORUFPJMDKYSQRCHI,ADJ,ZZZ,ZZZ,DLJ,RWCBA,B2345,142.5,3,1381.98
YYYY,2017,SEPTEMBER,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,4608,37,2380.8
YYYY,2017,SEPTEMBER,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,3702,30,1912.7
AACC,2017,SEPTEMBER,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,RWCBA,6944,15,1,80
YYYY,2017,SEPTEMBER,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,DLJ,5133,75,2652.05
ZZZZ,2017,SEPTEMBER,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,SJD,0236,43.5,2,386.49
YYYY,2017,SEPTEMBER,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,4476,68,2417.04
AACC,2017,SEPTEMBER,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,XEA3PAH,B2357,906,10,1984.14
ZZZZ,2017,SEPTEMBER,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,SJD,0236,100.5,1,835.16
ZZZZ,2017,SEPTEMBER,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,SJD,0236,64.5,1,537.5
YYYY,2017,SEPTEMBER,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,1998,16,1192.14
AAAA,2017,OCTOBER  ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,5052,76,2845.96
YYYY,2017,OCTOBER  ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,DLJ,798,12,5927.907
ZZZZ,2017,OCTOBER  ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,SJD,0236,76.5,3,637.5
ZZZZ,2017,OCTOBER  ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,SJD,0236,502.5,7,4187.5
ZZZZ,2017,OCTOBER  ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,SJD,0236,84,2,700
AACC,2017,OCTOBER  ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,RWCBA,6944,618,3,749.84
YYYY,2017,OCTOBER  ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,3963,30,2232.49
AAAA,2017,OCTOBER  ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,4446,70,2504.58
AAAA,2017,NOVEMBER ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,4914,75,2768.22
YYYY,2017,OCTOBER  ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,2580,20,1453.4
YYYY,2017,OCTOBER  ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,3990,31,2247.7
YYYY,2017,OCTOBER  ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,876,14,6142.57
AACC,2017,NOVEMBER ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,XEA3PAH,2236,336,6,1079.68
ZZZZ,2017,NOVEMBER ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,SJD,0236,45,1,375
YYYY,2017,NOVEMBER ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,4794,37,2700.62
AAAA,2017,NOVEMBER ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,5334,83,3004.82
YYYY,2017,NOVEMBER ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,3657,29,2060.11
YYYY,2017,NOVEMBER ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,7689,60,4331.47
YYYY,2017,NOVEMBER ,HNHROCN,HNHROWFR3GNZ2COUHN3ZXTZKOVLXPOOMDT,IDF,WJEGVJQEVIFUNUSXQN,IDF,ZZZ,ZZZ,DLJ,BJL,B2358,5280,40,2974.4
AAAA,2017,OCTOBER  ,VDGEBFI,VDGEBNFQ3GZJSZSUMZNR0MSDGNZOAZOFS,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,BJO3UNO,B2303,6342,11,2832.751
AAAA,2017,NOVEMBER ,VDGEBFI,VDGEBNFQ3GZJSZSUMZNR0MSDGNZOAZOFS,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,B2303,6148.5,14,2766.83
AAAA,2017,NOVEMBER ,VDGEBFI,VDGEBNFQ3GZJSZSUMZNR0MSDGNZOAZOFS,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,ENS,B2303,2967,3,1434.06
AAAA,2017,NOVEMBER ,VDGEBFI,VDGEBNFQ3GZJSZSUMZNR0MSDGNZOAZOFS,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,ENS,B2303,2433,3,1175.99
AAAA,2017,NOVEMBER ,VDGEBFI,VDGEBNFQ3GZJSZSUMZNR0MSDGNZOAZOFS,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,ENS,B2303,576,2,257.28
AACC,2017,OCTOBER  ,WJABSFI,WJABSWU2BFLUSEB0VMIEXF2AUVLXPOOMDT,WAZ,PFAYMNFPXWVHNHNRMJDJGCS,WAZ,ZZZ,ZZZ,MGV,ZXD3RJH7MNJ,B2391,445.5,1,283.65
AACC,2017,OCTOBER  ,QBSUFFI,DHHLWWZ2LCJJRTWFT2AUVLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,SJD3RLQ,B2303,93,2,240
AACC,2017,OCTOBER  ,SBMAZFI,SBMAZSJMA4OUCSYBQZLZHU,WAZ,PFAYMNFPXWVHNHNRMJDJGCS,WAZ,ZZZ,ZZZ,DLJ,BLU3RUA,B2303,237,1,325.95
AAAA,2017,OCTOBER  ,GIKDOFI,GIK3IH1CABCBR3OLS2ABG1NCSDORKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,B2303,66,1,53.1
AACC,2017,OCTOBER  ,SBMAZFI,SBMAZSJMA4OUCSYBQZLZHU,WAZ,PFAYMNFPXWVHNHNRMJDJGCS,WAZ,ZZZ,ZZZ,DLJ,BLU3RUW,9235,516,2,342.3
AACC,2017,SEPTEMBER,GIKGZSM,GIK3UOPAAZ0GNRKDSCIBJ1RP40A2O4R12SYBQZLZHU,TJO,MXDFAMQEVIFUNUSXQN,TJO,ZZZ,ZZZ,XGS,ENS3NGO7ZAL3CRZ7BUE,B2443,1320,2,5258
AACC,2017,SEPTEMBER,GIKGZSM,GIK3UOPAAZ0GNRKDSCIBJ1RP40A2O4R12SYBQZLZHU,TJO,MXDFAMQEVIFUNUSXQN,TJO,ZZZ,ZZZ,XGS,XGS3PAH7BUE3CRZ,B2303,192,1,976
AACC,2017,OCTOBER  ,XQRSQSM,XQR3GFT2PCOTJA4VQ23N0P2O4VLXPOOMDT,TJO,MXDFAMQEVIFUNUSXQN,TJO,ZZZ,ZZZ,DLJ,OUE,B2303,154.5,2,602.55
AACC,2017,OCTOBER  ,HYOERSM,HYOERLUNRG0QNLGNB2SD01Y3C0P23GNZOAZOFS,TJO,MXDFAMQEVIFUNUSXQN,TJO,ZZZ,ZZZ,DLJ,FLW3UNO,B2303,3867,5,9151.9
AACC,2017,OCTOBER  ,HYOERSM,HYOERLUNRG0QNLGNB2SD01Y3C0P23GNZOAZOFS,TJO,MXDFAMQEVIFUNUSXQN,TJO,ZZZ,ZZZ,DLJ,ENS3VLS,B2303,1905,3,4508.5
AACC,2017,OCTOBER  ,HYOERSM,HYOERLUNRG0QNLGNB2SD01Y3C0P23GNZOAZOFS,TJO,MXDFAMQEVIFUNUSXQN,TJO,ZZZ,ZZZ,DLJ,ENS3VLS,B2303,582,1,1668.4
AACC,2017,NOVEMBER ,HYOERSM,HYOERLUNRG0QNLGNB2SD01Y3C0P23GNZOAZOFS,TJO,MXDFAMQEVIFUNUSXQN,TJO,ZZZ,ZZZ,DLJ,ENS3VLS,B2303,2619,4,6198.3
AACC,2017,NOVEMBER ,GIKGZSM,GIK3UOPAAZ0GNRKDSCIBJ1RP40A2O4R12SYBQZLZHU,TJO,MXDFAMQEVIFUNUSXQN,TJO,ZZZ,ZZZ,DLJ,ENS,2791,1200,2,3040
AACC,2017,NOVEMBER ,VEUIBSM,EPKLCUF2LCJJRTWFT2PCOBMD4VQ23N0P23C0TJYDDMKEH,TJO,MXDFAMQEVIFUNUSXQN,TJO,ZZZ,ZZZ,MGK,MNH3PXZ,B2303,1035,8,2901.45
AACC,2017,NOVEMBER ,VEUIBSM,EPKLCUF2LCJJRTWFT2PCOBMD4VQ23N0P23C0TJYDDMKEH,TJO,MXDFAMQEVIFUNUSXQN,TJO,ZZZ,ZZZ,MGK,MNE3PXZ7ENS,B2303,1060.5,3,2972.94
AAAA,2017,NOVEMBER ,NFQRMHT,NFQRM0MNGWVUHCG0TOAWQ1RAIVLXPOOMDT,YLF,PYSNALOCWWHFYNHXB,YLF,ZZZ,ZZZ,DLJ,RWCBA,B2303,1500,27,570
AAAA,2017,SEPTEMBER,NFQRMHT,NFQRM0MNGWVUHCG0TOAWQ1RAIVLXPOOMDT,YLF,PYSNALOCWWHFYNHXB,YLF,ZZZ,ZZZ,DLJ,RWCBA,B2303,6150,149,2234.5
AAAA,2017,SEPTEMBER,IBRHWHT,IBRHWRO2LCJJRTWFT2FCUXZRRHSR3GDTJYDDMKEH,JJV,PYSNALOCWWHFYNHXB,JJV,ZZZ,ZZZ,DLJ,BLU3EJQ7BJO,B2303,865.5,18,426.99
AACC,2017,OCTOBER  ,CGZEFFI,UIDNIV1REQXSD3ZRHHSHLDRSYBQZLZHU,WAZ,PFAYMNFPXWVHNHNRMJDJGCS,WAZ,ZZZ,ZZZ,DLJ,SJD3RLQ,B2319,1428,23,1970.65
AACC,2017,NOVEMBER ,CGZEFFI,UIDNIV1REQXSD3ZRHHSHLDRSYBQZLZHU,WAZ,PFAYMNFPXWVHNHNRMJDJGCS,WAZ,ZZZ,ZZZ,DLJ,BLU3IJZ,B2319,924,10,1348.2
AACC,2017,NOVEMBER ,CGZEFFI,UIDNIV1REQXSD3ZRHHSHLDRSYBQZLZHU,WAZ,PFAYMNFPXWVHNHNRMJDJGCS,WAZ,ZZZ,ZZZ,DLJ,SJD3RJK7BLU,B2319,1765.5,25,1171.12
